,Acc,AbsSpd,S,DeltaV,Type-Car,Type-TW,SLType-Car,SLType-TW,Category-Left,Category-NoLead,Category-Right,AccGapWiden-Widening,ColTime
5799,-1.62695551544724,13.6599225484142,1.05714285714282,-0.690749056912836,0,1,0,1,0,0,1,0,-1.5304296785688098
5801,-1.05363317808363,13.9274727765236,16.3495093062061,-0.920516850062739,0,0,0,1,0,0,1,0,-17.761227624558725
5803,-3.01429175644986,18.2511230068249,6.16667977978423,-5.02187351856335,0,1,0,1,0,0,1,0,-1.2279639773859508
5805,-0.160241397806715,12.87178736557,4.50763225789387,-0.280133026020934,0,1,0,1,0,0,1,0,-16.091041895063885
5806,-0.425690838134898,14.5768100238398,1.77142857142854,-1.00538145241129,0,1,0,1,0,0,1,0,-1.7619467389019117
5807,-0.231959925505123,12.9058259947269,4.10311555748336,-1.59957156097099,0,1,0,1,0,0,1,0,-2.5651341006542028
5808,-1.56720384261877,11.6832801994313,13.3863974299236,-2.52875901521821,0,0,0,1,0,0,1,0,-5.293662760810156
5809,-2.13561922353665,10.209526553292,15.6487994385699,-1.23463444447748,0,1,0,1,0,0,1,0,-12.67484437079087
5812,-0.903601669668149,12.5179307175218,20.7961538461538,-1.91761930247262,0,1,0,0,0,0,1,0,-10.844777072977305
5813,-0.514323906445384,11.5047016441126,7.23849678499178,-0.765527656194564,0,1,0,1,0,0,1,0,-9.455565356024273
5814,-0.128921767569281,12.4544350893073,5.73095934156536,-2.89234550767306,0,1,0,1,0,0,1,0,-1.98142280248393
5816,-0.0688707333919467,12.222513250033,7.54629105254645,-0.499448850563113,0,1,0,1,0,0,1,0,-15.109237000021608
5818,-2.18426504547369,12.5403972480641,12.0653215327087,-0.386754731423053,0,1,0,1,0,0,1,0,-31.19631268197985
5819,-0.48963973818914,14.1915319099964,10.3564511137598,-3.54516754205477,0,1,1,0,0,0,1,0,-2.9212867913591545
5820,-2.94122766417769,10.825767986545,6.08454032236727,-0.752143719414704,0,1,0,1,0,0,1,0,-8.089597992125865
5821,-0.248111590963475,13.0214558508621,3.73970496414962,-1.1887392139361,0,1,0,1,0,0,1,0,-3.145942289366291
5822,-1.21975438110823,12.9065491263841,4.92578432780488,-3.27270421034294,0,1,0,1,0,0,1,0,-1.5051113731077814
5823,-3.73233740109187,14.6587825978238,26.622168956808,-2.07176958565877,0,1,0,1,0,0,1,0,-12.849966106796971
5824,-1.24257044955445,12.664627373429,9.23078538542822,-3.46088600698638,1,0,1,0,0,0,1,0,-2.667174060860233
5825,-2.13496550748154,13.2546570509284,25.1627342534195,-1.35936536533724,0,1,0,1,0,0,1,0,-18.510648347419806
5826,-1.59501938984673,14.5189680837057,8.43839625287649,-2.64279851811594,0,1,1,0,0,0,1,0,-3.192977517972975
5827,-0.357587965851934,13.8461538461539,8.85827810442763,-1.00216956985435,0,1,0,1,0,0,1,0,-8.8391010572343
5828,-1.8292380012239,12.8439842762995,19.1955680494185,-1.09398427629952,0,1,0,1,0,0,1,0,-17.546475269597916
5829,-1.00112264940954,13.1286766918563,22.4786332083219,-0.26331181169553,0,1,0,1,0,0,1,0,-85.36887526456337
5830,-3.30601561065632,15.0857497450704,17.4431555913542,-1.66995807788845,0,1,0,1,0,0,1,0,-10.445265556252705
5831,-1.19271028160713,13.0170335335629,19.8602222228519,-1.38016249503247,1,0,1,0,0,0,1,0,-14.389770983006361
5832,-0.0217169138141333,14.737759459399,8.72081252265823,-2.2520203160678,0,1,1,0,0,0,1,0,-3.872439542590556
5833,-1.8424755458991,14.7917926409711,4.81357672217819,-2.65199465801392,0,1,1,0,0,0,1,0,-1.815077834954268
5834,-0.0193453890668849,12.8047775156328,19.0813865898817,-1.24050459711158,1,0,1,0,0,0,1,0,-15.381955564139986
5835,-2.51976634986039,12.9915264410418,7.00509342451471,-1.74152644104177,0,1,1,0,0,0,1,0,-4.022387061964048
5836,-2.23891096281423,12.9175564427953,6.02116244841292,-2.8140689350607,0,1,1,0,0,0,1,0,-2.1396641615259653
5837,-1.09908189477737,11.8466495153608,7.90832829807658,-0.113477386230542,0,1,0,1,0,0,1,0,-69.6907865150324
5838,-1.31412479033216,13.2147547028584,8.27362426713026,-2.69144893320521,0,1,0,1,0,0,1,0,-3.074040961749667
5839,-0.157460677450942,14.1114909715691,7.36666666666665,-2.60236075808611,0,1,1,0,0,0,1,0,-2.830763046121407
5840,-1.40595168159885,13.9674996692372,4.15820336843551,-2.13971591114377,0,1,0,1,0,0,1,0,-1.9433436685586787
5841,-0.996008736252847,14.0357131311314,9.81113296630707,-1.06903335134713,0,1,0,1,0,0,1,0,-9.177574258037586
5842,-0.163124730585309,11.0063841746627,10.4976256186071,-1.56590141319842,0,1,0,1,0,0,1,0,-6.703886675193208
5843,-0.179615700438477,13.1927878772985,15.995145897938,-0.605975312693877,0,1,0,1,0,0,1,0,-26.3957055062709
5844,-1.29039683209098,14.0635055271238,14.8163706554708,-3.8102117940937,0,1,0,1,0,0,1,0,-3.888595032548587
5845,-0.216013406393841,12.7731086950328,12.3176904960239,-2.49868015944693,0,1,0,1,0,0,1,0,-4.9296787543830165
5846,-0.492921756310402,14.3016448590348,9.17433307893378,-0.700123700674204,0,1,0,1,0,0,1,0,-13.10387445832657
5847,-1.95014510830134,13.4389084993666,9.68876339106521,-1.95014510830134,0,1,0,1,0,0,1,0,-4.9682269026147186
5848,-1.24356021031848,13.8868720972465,25.5427918662444,-2.09612446698971,0,1,0,1,0,0,1,0,-12.185722875000337
5849,-1.60032273606129,13.2238131434491,14.585509709362,-3.28301037367493,0,1,0,1,0,0,1,0,-4.442724222353065
5850,-1.99533028650711,14.0503956588444,10.2550653723373,-0.819387972008656,0,1,0,1,0,0,1,0,-12.51551856100344
5851,-0.00943437412553294,15.5448908036781,5.2133884491456,-0.395449105817235,0,1,0,1,0,0,1,0,-13.183462479632146
5852,-0.598781869857319,16.5595748665967,15.6142681270949,-1.17862695971751,0,1,0,1,0,0,1,0,-13.247845722820802
5853,-1.71015912459272,12.8249493498349,1.96031175362882,-1.02317112107971,0,1,0,1,0,0,1,0,-1.9159177905257765
5854,-0.932161424806608,13.5838945450337,6.07325447521342,-1.99833849515757,1,0,0,1,0,0,1,0,-3.039152020506186
5855,-0.41072218587469,12.7572905072579,27.5126837112603,-0.715357307735985,0,1,0,1,0,0,1,0,-38.4600582306686
5856,-1.28713572424465,13.7017050043987,21.9425644375171,-1.66547214571514,0,1,0,1,0,0,1,0,-13.174981337256254
5857,-0.79446215458298,9.38037629424187,14.1457327893782,-0.764082404572473,0,1,0,1,0,0,1,0,-18.5133602144564
5859,-2.35799310792666,10.5073022180769,12.4249838415206,-1.39436174012599,0,1,0,0,0,0,1,0,-8.910875480847544
5860,-2.19166964911892,10.6134805856834,9.58274767412229,-3.17848393594268,0,1,0,0,0,0,1,0,-3.0148800079683973
5861,-1.11897288101477,9.38767827919543,2.20684806561869,-0.05855648404156,0,1,0,1,0,0,1,0,-37.68750979058779
5862,-0.525085061499279,9.11688173428638,9.36480399840068,-0.228310973075814,0,1,0,1,0,0,1,0,-41.01775693142423
5863,-0.714326825482011,10.4613300794077,10.4470032539257,-0.739107857185456,0,1,0,1,0,0,1,0,-14.134612631109334
5864,-0.0479676269364973,11.7284332681495,9.60535268455169,-1.10704212659672,0,1,0,0,0,0,1,0,-8.6765918421556
5865,-1.46518690468636,10.6423800232619,7.73681885330561,-0.443627574161496,1,0,1,0,0,0,1,0,-17.439896219095562
5866,-1.37575886205749,9.19345527646104,2.74174590488971,-0.5005901858664,0,1,0,0,0,0,1,0,-5.477026882068041
5867,-1.14389965052624,9.91755644279527,3.16367941684484,-1.53038943696797,0,1,0,0,0,0,1,0,-2.0672381424121484
5868,-0.870175075093371,9.73593378464052,28.4707544489265,-0.15078408195042,0,1,1,0,0,0,1,0,-188.81803755842142
5869,-0.499555450569403,9.13451454193847,3.32797450520363,-0.39120372045349,0,1,0,1,0,0,1,0,-8.507011388710172
5870,-0.024926189658018,10.4295661108224,17.9246531558876,-0.0463253731444695,0,1,1,0,0,0,1,0,-386.92949326038
5874,-1.85189249875167,13.1113905416256,13.4594980428739,-0.256912070012262,0,1,0,1,0,0,1,0,-52.3895122647663
5875,-1.57924953188294,11.7808217743429,9.28404598945065,-1.60006147375045,0,1,0,1,0,0,1,0,-5.802305812469438
5876,-1.29927087810846,13.7683455289335,2.20501971913714,-0.857805269508191,0,1,0,1,0,0,1,0,-2.570536458002121
5877,-4.8,13.685444323203,10.0337339024541,-3.48968567550585,0,1,0,1,0,0,1,0,-2.875254345364401
5878,-2.00553549273127,12.6914637412704,7.83523138347363,-0.910641966927557,0,1,0,1,0,0,1,0,-8.60407456281546
5879,-4.8,15.297619047619,12.5364743816613,-1.77845235826541,0,1,0,1,0,0,1,0,-7.049092050960862
5880,-1.65540772223099,12.7617547827318,7.72943899602731,-3.87631045952877,0,1,0,1,0,0,1,0,-1.9940195907236369
5881,-0.775206917184533,11.75,6.23571428571429,-0.589285714285708,0,1,0,1,0,0,1,0,-10.581818181818303
5882,-1.62957033804673,10.757714222385,9.96813454061913,-1.9488845205087,0,1,1,0,0,0,1,0,-5.114789735215936
5883,-0.0466052557376351,11.676055223877,12.6152723737302,-1.90007232640023,1,0,0,1,0,0,1,0,-6.63936430126867
5884,-1.6692265934648,14.4366307843082,16.3385090728084,-1.65491763624311,0,1,0,1,0,0,1,0,-9.87270225115194
5885,-0.530737439943906,13.3871453956553,8.03001187577968,-0.462600333221303,0,1,0,1,0,0,1,0,-17.358422160794703
5886,-1.02888731931334,15.0227527198096,9.45,-1.63560732415431,0,1,0,1,0,0,1,0,-5.777670386066605
5888,-1.98411568450955,14.1269728273667,11.4142857142857,-3.72518711308097,0,1,0,0,0,0,1,0,-3.0640838615071204
5889,-1.31356542461783,9.7410908332719,1.99692979098177,-0.581280118433455,0,1,0,1,0,0,1,0,-3.4354001240632126
5890,-0.604403476277334,9.22759131280859,19.3230197898294,-1.30635640669696,0,1,0,1,0,0,1,0,-14.791537509037399
5891,-2.34302846003557,11.130599910335,15.2023603306261,-0.754555479499302,0,1,0,1,0,0,1,0,-20.147438781723356
5893,-2.92492268039373,15.3525994957464,2.24564790367674,-2.12013867691417,0,1,0,1,0,0,1,0,-1.0591985930586612
5894,-1.56556428601452,11.4390388433758,7.07347455736121,-0.160544714753939,0,1,0,1,0,0,1,0,-44.059217821044214
5895,-0.879728740776358,11.0616635771048,7.61785772899444,-1.64380584811025,0,1,0,1,0,0,1,0,-4.634280707634708
5896,-0.302206805081564,12.2173104119304,19.6443011431169,-1.01165780628145,0,1,1,0,0,0,1,0,-19.417930668991172
5897,-1.04481690366348,13.1387374904147,15.0176751099257,-3.65439571382234,0,1,1,0,0,0,1,0,-4.109482466040291
5898,-0.338199512689275,12.4036345748381,14.1773178061143,-1.46076128735806,0,1,1,0,0,0,1,0,-9.705430948102045
5899,-1.33007148380202,7.70126562098825,14.0991755145374,-1.4717072782702,0,1,0,0,0,0,1,0,-9.580149342679844
5900,-1.02955532149022,12.4835856156084,23.0929387934847,-0.498707410359998,0,1,1,0,0,0,1,0,-46.30558582800039
5901,-0.686117782569646,11.412080160842,3.85624306326146,-0.0079224198933403,0,1,0,1,0,0,1,0,-486.75065386310484
5902,-2.04279837422746,12.0427983742275,8.2,-2.67263231065072,0,1,1,0,0,0,1,0,-3.068136221852194
5903,-0.296752641160538,11.8223838308235,15.5430958877821,-1.69438673648969,0,1,0,1,0,0,1,0,-9.173287038343549
5904,-0.347715105947856,11.8002339382138,20.8861214453852,-0.568478667358363,0,1,0,1,0,0,1,0,-36.74037856590106
5905,-0.580092294574541,8.7114743816613,15.9919360794965,-0.0765152902922353,0,1,0,1,0,0,1,0,-209.0031419657222
5906,-0.828259887949045,14.5901646498538,16.247619047619,-2.9383789355681,0,1,1,0,0,0,1,0,-5.529449878280495
5908,-2.98111545895161,12.4630240987667,7.68190863981513,-2.34162418236603,0,1,0,1,0,0,1,0,-3.28058989895345
5909,-3.21329801179664,17.4746635792331,16.9372863024073,-4.65598695431135,0,1,0,1,0,0,1,0,-3.6377435049992384
5910,-0.551168318285931,13.643597340968,5.02613999372284,-2.43577511847961,0,1,0,1,0,0,1,0,-2.0634663502352026
5911,-1.24901436485851,15.0886022087962,4.79046180414227,-1.95500408112218,0,1,0,1,0,0,1,0,-2.450358978991249
5912,-0.717702442892261,18.4688983387681,11.5693984845279,-4.45480779759228,0,1,0,1,0,0,1,0,-2.5970589552215677
5913,-0.294523441895507,11.9589383581204,13.5525641025641,-1.32250534159342,0,1,0,1,0,0,1,0,-10.247644131429592
5914,-1.86146916575302,14.4063599694311,13.6533374364531,-0.527607374036208,0,1,0,1,0,0,1,0,-25.877836642055943
5915,-0.00465870767703791,9.33254404560376,18.2799741995982,-0.741710734441341,0,1,1,0,0,0,1,0,-24.645691845577428
5916,-1.56791873864449,13.0411330243588,2.8875,-1.42953964271366,0,1,0,1,0,0,1,0,-2.0198810258376114
5917,-2.87172195754857,15.1430340267105,10.4713120691619,-2.14498439237087,0,1,1,0,0,0,1,0,-4.881766089490221
5918,-1.75532492586959,12.5795007500454,29.5690476190476,-3.75604285069247,0,1,0,1,0,0,1,0,-7.872393578682469
5919,-1.25289804810882,10.8241758241758,26.2448717948718,-3.32417582417585,0,1,0,1,0,0,1,0,-7.895151515151454
5920,-0.894384276840128,11.0047183915534,20.5907086422225,-1.78118108153434,0,1,0,1,0,0,1,0,-11.560143354141909
5921,-2.3282815598259,12.3504741823924,20.3997794961209,-3.6591883753636,0,1,0,0,0,0,1,0,-5.574946519142745
5922,-1.16145378401546,15.7146985862223,3.571104881965,-0.818355528996221,0,1,0,1,0,0,1,0,-4.363757261278907
5923,-1.23522650884294,18.6666666666667,22.1371917795188,-4.77878221200618,0,1,0,1,0,0,1,0,-4.632391851610536
5924,-1.26012413716191,14.6044977767849,14.1759525869913,-0.841339882048018,0,1,0,1,0,0,1,0,-16.849257820137705
5925,-0.456783808763269,12.8656432995085,19.1564025120087,-0.539326218619621,0,1,0,1,0,0,1,0,-35.51913823332856
5926,-1.24299840381477,18.410751243196,22.6078911279396,-8.3134700974949,0,1,0,1,0,0,1,0,-2.7194289343450024
5927,-3.72136476597589,17.6911211764727,17.0637937588639,-4.97953953948627,0,1,0,1,0,0,1,0,-3.4267814571112614
5928,-1.25849532914594,13.6538396363403,14.2312597435187,-1.55808832561149,0,1,0,1,0,0,1,0,-9.133795247412227
5929,-1.66933680137006,12.3953443071943,13.8369014764107,-0.394358267108061,0,1,0,1,0,0,1,0,-35.08713429004685
5930,-0.840324456320708,15.0308006467969,5.651008443259,-3.21312553687125,1,0,0,1,0,0,1,0,-1.758726317541149
5931,-1.81469801516436,12.7613298617257,8.4569766741475,-1.54235289842379,0,1,0,1,1,0,0,0,-5.48316580647018
5932,-0.0792513812342204,9.84070764283739,4.19477261985004,-0.0771673740427126,0,1,0,1,1,0,0,0,-54.35940605583143
5933,-0.269266426665894,10.967560861081,3.7451466728555,-0.981920191438526,0,1,0,1,1,0,0,0,-3.814104960372401
5934,-0.741277634934235,11.8125571041597,2.84360265387275,-0.922941450473033,0,1,0,1,1,0,0,0,-3.081021718566573
5935,-2.24483133433901,13.1342199750869,10.8040766562539,-3.73340596801791,1,0,0,0,1,0,0,0,-2.893892801588319
5936,-0.462700875994628,12.8163089393753,12.5063654004963,-2.21530068173617,0,1,1,0,1,0,0,0,-5.645448269665517
5937,-1.21950924721205,10.494335244499,5.99517357791561,-0.359658616016816,0,1,1,0,1,0,0,0,-16.66906702892752
5938,-0.499862209151971,11.5957534993511,6.14499524495619,-0.136010490666735,1,0,0,1,1,0,0,0,-45.18030348124545
5940,-1.91130071739406,15.5182199212322,11.6069192038382,-0.804381513555896,1,0,0,1,1,0,0,0,-14.429619537783722
5941,-1.02030512728867,12.8134252389502,5.23121534975676,-2.85828145641377,0,1,0,1,1,0,0,0,-1.830196021465382
5942,-3.39402476299813,12.0358522788827,14.369868642983,-2.99048894239237,0,1,0,1,1,0,0,0,-4.8051903617764955
5943,-1.98407580403673,15.7959347752164,18.9718609228736,-3.57988295166334,1,0,0,1,1,0,0,0,-5.29957576240268
5944,-1.31206948912805,13.216497995691,19.4340081927735,-2.61548973805189,1,0,0,0,1,0,0,0,-7.430351536094591
5945,-2.14434774535607,15.5811024365992,13.3313913652312,-1.50642322311609,1,0,1,0,1,0,0,0,-8.849698518092906
5946,-1.80635895301512,14.1678344257425,27.4729848529409,-1.88906097520868,0,1,1,0,1,0,0,0,-14.543196441769714
5947,-0.799172934877831,14.9667844931379,12.4590237981567,-1.39559781969807,1,0,1,0,1,0,0,0,-8.927374077477522
5948,-0.121617064002798,11.4566945714724,3.5928750954952,-0.537593697717853,0,0,0,1,1,0,0,0,-6.68325374859744
5949,-1.54957990016242,10.5776434371989,26.468634750015,-0.709626591192858,1,0,0,0,1,0,0,0,-37.299384040164185
5951,-1.06612525464547,13.7590056894257,16.3540666781772,-2.08471256197197,1,0,1,0,1,0,0,0,-7.844758542015774
5952,-1.87611273626124,15.3648837235345,14.4092757900448,-3.52231682680757,1,0,1,0,1,0,0,0,-4.090851703168496
5953,-2.0813532888189,14.7067135056425,5.30405272703729,-0.0808413222520983,0,0,1,0,1,0,0,0,-65.6106627065915
5954,-1.22879296421627,13.5836567447627,12.4120787374872,-0.616491072488145,0,1,0,1,1,0,0,0,-20.133428189628617
5955,-3.78252939849716,15.4794441406679,12.1469311848484,-2.38308238225883,0,1,1,0,1,0,0,0,-5.0971511833908165
5956,-4.6389007193284,16.6293830263826,4.70531960697349,-2.00352401986214,1,0,0,1,1,0,0,0,-2.348521684954522
5957,-0.186608096639333,15.6681166530175,5.70670914210656,-1.60268167437523,0,1,0,1,1,0,0,0,-3.560725272740886
5958,-3.56981433229362,17.0827221346279,29.8799215922063,-2.77828078214552,0,1,1,0,1,0,0,0,-10.75482427270422
5959,-1.48388407914359,13.6732272002343,3.81226716161197,-1.03148977512657,1,0,0,1,1,0,0,0,-3.6958845870713377
5960,-1.99566011628471,11.6548791799101,24.7566434421381,-1.32794601907443,0,1,0,0,1,0,0,0,-18.642808582982404
5961,-0.977704834601681,13.6344562175503,16.0402938715663,-0.639307553527253,1,0,0,0,1,0,0,0,-25.090105353936693
5962,-0.710900719525043,13.0980932859302,10.8756055433532,-1.39907367012987,0,1,0,1,1,0,0,0,-7.773433076146494
5963,-0.340333041624376,14.1876273422538,3.67434889883836,-2.70746928297982,0,1,0,1,1,0,0,0,-1.3571156363385957
5964,-0.18559245068899,12.3428905683004,4.54255055805568,-0.792006676911431,0,1,0,1,1,0,0,0,-5.735495281138479
5965,-1.84817303575423,18.406167806349,14.7579947705948,-2.08419261618062,0,1,0,1,1,0,0,0,-7.080916924866336
5966,-2.07892183433903,17.2942533862089,2.59296313081721,-1.52685176640691,0,1,0,1,1,0,0,0,-1.6982415633700612
5967,-0.323671441175492,15.8387075377911,24.7987085193355,-1.77133994713682,0,1,0,1,1,0,0,0,-13.999971354691082
5968,-0.229189596190864,13.6584544472182,27.4717901817175,-0.601924781782273,0,1,0,1,1,0,0,0,-45.63990553832112
5969,-0.96494703032063,15.5841571996159,8.00786497399582,-1.10514486031691,1,0,1,0,1,0,0,0,-7.245986713180293
5970,-1.6799519208017,16.7402565964652,22.1392520440845,-0.79637745566626,1,0,1,0,1,0,0,0,-27.799948236307756
5971,-1.09895492586449,15.557537317211,20.8979318598506,-1.04146207954344,1,0,1,0,1,0,0,0,-20.065955612144723
5972,-2.78564965103959,18.6906495460902,3.28431816172289,-1.46243410782621,0,1,0,1,1,0,0,0,-2.245788814789586
5974,-0.429767044557281,16.8034849869167,13.2,-0.553484986916715,0,1,1,0,1,0,0,0,-23.84888535736608
5975,-1.76527361702763,13.7045339385768,11.9564884303244,-1.52253469976311,0,1,0,1,1,0,0,0,-7.853015390837858
5976,-0.189118807592251,14.209236711169,26.1534824538574,-2.72634469955335,1,0,0,1,1,0,0,0,-9.59287446599913
5977,-0.522337470617657,14.2959780144935,24.8650132001079,-2.13149660177157,0,1,0,1,1,0,0,0,-11.665518574808711
5978,-1.30824779074982,14.4368589711797,15.6464743621536,-1.15897432082332,1,0,1,0,1,0,0,0,-13.500276995816915
5979,-2.03323907003136,16.4829899826133,16.5621624312788,-2.69554283811493,0,1,1,0,1,0,0,0,-6.144277210916519
5980,-3.54215372953544,18.9744393396595,10.205882709025,-5.21001267965272,0,1,0,1,1,0,0,0,-1.9588978638925858
5981,-0.407621235206586,8.66955556647767,8.12860099793776,-1.58622223314432,0,1,1,0,1,0,0,0,-5.124503255653328
5982,-4.8,20.4407138138832,11.817187769163,-0.867270672473619,0,1,0,1,1,0,0,0,-13.625720486383056
5983,-1.24602327498357,14.0845500990303,6.50863463192604,-2.19517887912752,0,1,1,0,1,0,0,0,-2.9649677727005623
5984,-0.203066176442725,10.6463731593132,6.5820536890626,-0.230986136917231,1,0,1,0,1,0,0,0,-28.49544902091306
5985,-1.07052201171791,10.4433069828704,5.21761255735942,-1.36444113170317,1,0,1,0,1,0,0,0,-3.8239924289342633
5986,-2.14361750478068,12.2965918878449,12.9176245017074,-1.21291946512488,0,1,1,0,1,0,0,0,-10.650026545973045
5987,-0.747718545920847,12.9803564366995,3.92889324826044,-1.81276479205627,0,1,0,1,1,0,0,0,-2.167348607760517
5988,-1.13955410089073,13.0372546119523,9.38854970577115,-2.42099102641297,0,1,1,0,1,0,0,0,-3.8779779038179965
5989,-0.321531113850071,11.8134402438761,7.70290297654002,-0.369238017359834,0,1,1,0,1,0,0,0,-20.86161937391539
5991,-0.492571293843469,12.1793660391193,1.4536616728582,-0.409583189788407,1,0,0,1,1,0,0,0,-3.5491243515369115
5992,-1.70238815320619,14.8,8.83786976645851,-3.20585803675711,0,1,0,1,1,0,0,0,-2.7567876260043223
5993,-0.861608286892519,11.9501647145487,3.75241669493158,-1.60846052840918,1,0,0,1,1,0,0,0,-2.3329243264942554
5994,-2.37396974445369,13.4900441333167,12.3112179836897,-2.86396023527081,0,1,1,0,1,0,0,0,-4.298669315332019
5995,-3.33308040247394,13.7250534221141,5.80342350604587,-6.12162991606823,0,1,1,0,1,0,0,0,-0.9480193323697791
5996,-1.89517171805401,12.8180928136562,20.9206283285488,-1.72953638599993,0,1,1,0,1,0,0,0,-12.096090315239918
5997,-0.640675393658938,13.717598470582,14.6747352444862,-3.10833581661316,0,1,0,1,1,0,0,0,-4.721090676899827
5998,-1.01873577393353,11.0187357739336,2.70879720140101,-0.762540913965765,0,0,1,0,1,0,0,0,-3.5523303101381187
5999,-2.08571193821042,13.471226943345,13.5542087120729,-1.78246870913851,1,0,0,1,1,0,0,0,-7.604177645633859
6000,-2.22768384593888,12.8836587510344,5.13141052846014,-0.00545115487318526,1,0,0,1,1,0,0,0,-941.3437423511903
6002,-2.42968332151263,14.7065541856065,9.41627461149164,-3.02111025273324,0,1,1,0,1,0,0,0,-3.1168258765043766
6003,-1.36429897406221,16.3337858386524,8.38004289034617,-1.10789634139795,1,0,0,1,1,0,0,0,-7.56392324553774
6004,-0.997823130425417,12.7938936159007,22.8182692593824,-0.293893615900686,0,0,1,0,1,0,0,0,-77.64125528706028
6005,-0.55941804961266,12.7769500167553,6.13858459872152,-0.0892366647629359,1,0,0,0,1,0,0,0,-68.78993757811483
6006,-2.97876846266334,14.3617779512591,6.19615051741607,-1.11306000889965,1,0,0,0,1,0,0,0,-5.566771304218778
6007,-1.49285398536166,11.9250205637219,3.23891559785005,-0.320876000211648,0,1,0,1,1,0,0,0,-10.093978969177124
6008,-0.697377106640573,13.6046411557909,0.803858446185501,-0.132829894210374,0,1,0,1,1,0,0,0,-6.05178865016908
6009,-2.02435026279096,14.8500434778585,13.7112456560501,-0.0938411947175268,0,1,1,0,1,0,0,0,-146.11115829591242
6010,-0.772692767213059,13.105324913222,6.91383840767635,-0.970739975143275,0,1,0,1,1,0,0,0,-7.122235186261811
6011,-0.764168054164855,12.646124319494,18.6265824495646,-0.465582698934156,0,1,1,0,1,0,0,0,-40.00703310540933
6012,-1.17830082662303,14.0525312484395,9.46609745091698,-0.644476294265729,0,0,0,1,1,0,0,0,-14.68804599198173
6013,-2.37916882631683,13.1491998041323,11.2010819737849,-0.916727059083428,1,0,1,0,1,0,0,0,-12.218557162460206
6014,-0.207881877509138,11.1520419565601,11.5541337285881,-1.09790822797203,1,0,1,0,1,0,0,0,-10.523770051281964
6015,-0.715634133254774,10.944160079051,9.07523563064164,-2.47889809794643,1,0,1,0,1,0,0,0,-3.660995842531708
6016,-0.639338718608883,11.4598187088447,9.40353079973733,-0.250667176927294,1,0,1,0,1,0,0,0,-37.51400927319983
6017,-4.76317998766714,17.6380002502438,6.63037581813225,-4.36761949796329,0,1,1,0,1,0,0,0,-1.518075423288162
6018,-0.51235767673824,14.0591593724211,10.0259383629828,-0.701030525349132,0,1,0,1,1,0,0,0,-14.301714405360041
6019,-0.129713512310772,12.5512981641401,16.1314378550316,-0.467198695378684,0,1,0,1,1,0,0,0,-34.52800278467472
6020,-0.229098691829865,12.5356232107153,9.55414356650451,-0.134490101635889,0,1,0,1,1,0,0,0,-71.03975274233092
6021,-0.328724883847784,14.7026409858019,10.2493073248583,-0.65333366094363,0,1,0,1,1,0,0,0,-15.687707426638495
6022,-0.343028965599551,12.141865684632,3.5057332707566,-1.57079830946375,1,0,1,0,1,0,0,0,-2.231816299798165
6023,-1.94840796775523,15.5575373172109,5.6157448811756,-1.44749827944517,1,0,1,0,1,0,0,0,-3.879621109690113
6024,-0.761645197901743,15.8261274757454,4.79425128042192,-3.22238466490244,1,0,1,0,1,0,0,0,-1.4877960823982104
6026,-1.43080530713522,10.0340232908286,0.99667960601586,-0.774748965412712,0,1,0,1,1,0,0,0,-1.286454904118426
6027,-3.10240362998364,14.1268466913842,5.24697327886057,-2.47725932953806,0,1,0,1,1,0,0,0,-2.1180557143522734
6028,-2.27658002145751,13.0051454962492,20.8388360460516,-1.09487492498923,0,1,0,1,1,0,0,0,-19.033074527902432
6029,-1.20283793766805,12.6611712710014,23.5951514705908,-0.0576864670772181,0,1,1,0,1,0,0,0,-409.02403399061933
6030,-0.62049726016803,11.392544413986,3.98456052814848,-0.169851385010979,0,1,0,1,1,0,0,0,-23.459099423245345
6031,-0.597089667750097,14.506907777478,7.41382872899861,-3.97271149404015,0,1,0,1,1,0,0,0,-1.8661885566371517
6032,-0.665617799920398,12.1079229574058,3.10695026071099,-0.556519510171995,0,1,0,1,1,0,0,0,-5.582823609815175
6033,-0.321809392501152,12.3218093925012,6.16666666666666,-0.0761953574134395,1,0,1,0,1,0,0,0,-80.93231498614863
6034,-1.58307965921244,14.7639061414031,27.0780330435279,-3.05362000297006,0,1,0,1,1,0,0,0,-8.86751888486152
6035,-0.455988020278198,13.0557858091978,8.21589386563701,-0.0577361748581495,0,0,1,0,1,0,0,0,-142.3006267010661
6036,-0.418075829071427,8.66071428571427,3.72530037129005,-0.50004460745755,0,0,1,0,1,0,0,0,-7.449936097163691
6037,-0.239837798698979,10.2099091948376,7.23257139613862,-0.160815813192507,0,1,0,0,1,0,0,0,-44.97425503473816
6038,-2.18181136682003,13.382426518864,3.46315789473681,-1.12279374825347,0,1,0,1,1,0,0,0,-3.084411451456536
6039,-0.966905147383656,13.7238799168544,11.1085919425195,-1.90839142261076,1,0,0,1,1,0,0,0,-5.820919026832806
6040,-1.31084834019252,13.0971641654486,6.8992520801412,-2.44777356754135,0,1,0,1,1,0,0,0,-2.8185826383733312
6041,-0.415527123815309,16.6969834970287,24.6400739028347,-1.0469537275107,1,0,1,0,1,0,0,0,-23.535017121931855
6042,-2.76836160991789,18.925850085046,6.35458389491023,-3.31137451720366,0,1,1,0,1,0,0,0,-1.9190169707159714
